1,normal,33.673873,-117.910265625,1
2,normal,33.673873,-117.91023725,0
3,normal,33.673873,-117.910208875,1
4,normal,33.673873,-117.9101805,0
5,normal,33.673873,-117.910152125,1
6,normal,33.673873,-117.91012375,0
7,normal,33.673873,-117.910095375,1
8,normal,33.673873,-117.910067,0
9,normal,33.673873,-117.910038625,1
10,normal,33.673873,-117.91001025,0
11,normal,33.673873,-117.909981875,1
12,normal,33.673873,-117.9099535,0
13,normal,33.673873,-117.909925125,1
14,normal,33.673873,-117.90989675,0
15,normal,33.673873,-117.909868375,1
16,normal,33.673873,-117.90984,0
17,normal,33.673873,-117.909811625,1
18,normal,33.673873,-117.90978325,0
19,normal,33.673873,-117.909754875,1
20,normal,33.673873,-117.9097265,0
21,normal,33.673873,-117.909698125,1
22,normal,33.673873,-117.90966975,0
23,normal,33.673873,-117.909641375,1
24,normal,33.673873,-117.909613,0
25,normal,33.673873,-117.909584625,1
26,normal,33.673873,-117.90955625,0
27,normal,33.673873,-117.909527875,1
28,normal,33.673873,-117.9094995,0
29,normal,33.673873,-117.909471125,1
30,normal,33.673873,-117.90944275,0
31,normal,33.673873,-117.909414375,1
32,normal,33.673873,-117.909386,0
33,normal,33.673873,-117.909357625,1
34,normal,33.673873,-117.90932925,0
35,normal,33.673873,-117.909300875,1
36,normal,33.673873,-117.9092725,0
37,normal,33.673873,-117.909244125,1
38,normal,33.673873,-117.90921575,0
39,normal,33.673873,-117.909187375,1
40,normal,33.673873,-117.909159,0
41,normal,33.673873,-117.909130625,1
42,normal,33.673873,-117.90910225,0
43,normal,33.673873,-117.909073875,1
44,normal,33.673873,-117.9090455,0
45,normal,33.673873,-117.909017125,1
46,normal,33.673873,-117.90898875,0
47,normal,33.673873,-117.908960375,1
48,normal,33.673873,-117.908932,0
49,normal,33.673815,-117.910265625,1
50,normal,33.673815,-117.91023725,0
51,normal,33.673815,-117.910208875,1
52,normal,33.673815,-117.9101805,0
53,normal,33.673815,-117.910152125,1
54,normal,33.673815,-117.91012375,0
55,normal,33.673815,-117.910095375,1
56,normal,33.673815,-117.910067,0
57,normal,33.673815,-117.910038625,1
58,normal,33.673815,-117.91001025,0
59,normal,33.673815,-117.909981875,1
60,normal,33.673815,-117.9099535,0
61,normal,33.673815,-117.909925125,1
62,normal,33.673815,-117.90989675,0
63,normal,33.673815,-117.909868375,1
64,normal,33.673815,-117.90984,0
65,normal,33.673815,-117.909811625,1
66,normal,33.673815,-117.90978325,0
67,normal,33.673815,-117.909754875,1
68,normal,33.673815,-117.9097265,0
69,normal,33.673815,-117.909698125,1
70,normal,33.673815,-117.90966975,0
71,normal,33.673815,-117.909641375,1
72,normal,33.673815,-117.909613,0
73,normal,33.673815,-117.909584625,1
74,normal,33.673815,-117.90955625,0
75,normal,33.673815,-117.909527875,1
76,normal,33.673815,-117.9094995,0
77,normal,33.673815,-117.909471125,1
78,normal,33.673815,-117.90944275,0
79,normal,33.673815,-117.909414375,1
80,normal,33.673815,-117.909386,0
81,normal,33.673815,-117.909357625,1
82,normal,33.673815,-117.90932925,0
83,normal,33.673815,-117.909300875,1
84,normal,33.673815,-117.9092725,0
85,normal,33.673815,-117.909244125,1
86,normal,33.673815,-117.90921575,0
87,normal,33.673815,-117.909187375,1
88,normal,33.673815,-117.909159,0
89,normal,33.673815,-117.909130625,1
90,normal,33.673815,-117.90910225,0
91,normal,33.673815,-117.909073875,1
92,normal,33.673815,-117.9090455,0
93,normal,33.673815,-117.909017125,1
94,normal,33.673815,-117.90898875,0
95,normal,33.673815,-117.908960375,1
96,normal,33.673815,-117.908932,0
97,normal,33.6726355778,-117.908806,1
98,normal,33.6726641556,-117.908806,0
99,normal,33.6726927333,-117.908806,1
100,normal,33.6727213111,-117.908806,0
101,normal,33.6727498889,-117.908806,1
102,normal,33.6727784667,-117.908806,0
103,normal,33.6728070444,-117.908806,1
104,normal,33.6728356222,-117.908806,0
105,normal,33.6728642,-117.908806,1
106,normal,33.6728927778,-117.908806,0
107,normal,33.6729213556,-117.908806,1
108,normal,33.6729499333,-117.908806,0
109,normal,33.6729785111,-117.908806,1
110,normal,33.6730070889,-117.908806,0
111,normal,33.6730356667,-117.908806,1
112,normal,33.6730642444,-117.908806,0
113,normal,33.6730928222,-117.908806,1
114,normal,33.6731214,-117.908806,0
115,normal,33.6731499778,-117.908806,1
116,normal,33.6731785556,-117.908806,0
117,normal,33.6732071333,-117.908806,1
118,normal,33.6732357111,-117.908806,0
119,normal,33.6732642889,-117.908806,1
120,normal,33.6732928667,-117.908806,0
121,normal,33.6733214444,-117.908806,1
122,normal,33.6733500222,-117.908806,0
123,normal,33.6733786,-117.908806,1
124,normal,33.6734071778,-117.908806,0
125,normal,33.6734357556,-117.908806,1
126,normal,33.6734643333,-117.908806,0
127,normal,33.6734929111,-117.908806,1
128,normal,33.6735214889,-117.908806,0
129,normal,33.6735500667,-117.908806,1
130,normal,33.6735786444,-117.908806,0
131,normal,33.6736072222,-117.908806,1
132,normal,33.6736358,-117.908806,0
133,normal,33.6736643778,-117.908806,1
134,normal,33.6736929556,-117.908806,0
135,normal,33.6737215333,-117.908806,1
136,normal,33.6737501111,-117.908806,0
137,normal,33.6737786889,-117.908806,1
138,normal,33.6738072667,-117.908806,0
139,normal,33.6738358444,-117.908806,1
140,normal,33.6738644222,-117.908806,0
141,normal,33.673893,-117.908806,1
